user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Sharon Thornton,"Regional Victoria, Australia","Nursing student (deferred). Airways, neonates & paediatrics.  Humanitarian. Finance & construction.  Quilt maker. Mum of 2. #FOAMed",2018-07-08 13:42:20,244,898,12738,False,2020-07-25 09:48:00,"Australia's AHPPC is still very behind with its promotion of #masksforall.

#Masks are still only compulsory in som… https://t.co/UefWzGwNJi","['masksforall', 'Masks']",Twitter Web App,False
TheArgus.in,"Bhubaneswar, India",24x7 Web  News Channel,2018-01-13 06:45:40,3362,483,251,False,2020-07-25 09:47:54,.@GovernorOdisha Ganeshi Lal appeals to all #COVID19 recovered persons to donate #Plasma https://t.co/olrGZ7O2Hw,"['COVID19', 'Plasma']",Twitter Web App,False
Journalist Siraj Noorani,mumbai,Journalist @hathodapost & @4tvhyd Secretary At @sarvajanikseva #ngo #foodblogger Check Out My Page on https://t.co/iWxTerLbuo,2010-08-22 10:03:30,624,2683,3337,False,2020-07-25 09:47:51,#Bihar: A 35-year-old #COVID19 positive man in home-isolation dies by suicide in Patna City's Malsalami Police Station limits.,"['Bihar', 'COVID19']",Twitter for Android,False
RINewsToday,"Rhode Island, USA","https://t.co/GbyleAkSgo - Daily Rhode Island digital media - news, commentary, events & features. Send news/questions/tips: news@rinewstoday.com - (no other pages here)",2019-03-04 10:33:41,1004,2450,1318,False,2020-07-25 09:47:51,"Your #Coronavirus Update - Today - July 25, 2020 - what you need to know in #RhodeIsland... 

https://t.co/qcdjZQj20l  #Covid19","['Coronavirus', 'RhodeIsland', 'Covid19']",Twitter Web App,False
Agang Dichaba Foundation,Marapyane,"Agang Dichaba Foundation is a Non Profit Organisation from Marapyane which seeks to empower communities through sport, arts and development of soft skills.",2019-10-09 08:43:04,71,178,102,False,2020-07-25 09:47:50,@AgangDichaba team hard at work to ensure that those who have been hit hard by the Corona Virus pandemic are well l… https://t.co/30nrHY1rrO,,Twitter for Android,False
#NOJUSTICENOPEACE,"Johannesburg, South Africa","MY DEBUT EP, THE LIGHTS IN THE BLUE, IS OUT ON AUGUST 7TH ☁️☁️☁️",2017-06-30 22:56:51,147,236,7988,False,2020-07-25 09:47:49,"@djsbu #DjSbu I’m a South African, 17 year old R&amp;B artist and I go by The Jøurney. I released a song about things n… https://t.co/l8OF4rKd1Z",['DjSbu'],Twitter for iPhone,False
Babu Nuvu Btech ah? - BNBA,India,"One Stop Website for all Btech Enthusiasts.

For queries reach us at : infobnba@gmail.com",2015-11-12 15:06:30,10450,505,1657,False,2020-07-25 09:47:47,"@plasmaloop
connects patients in need to #Covid19 recovered plasma donors 
If you have recovered from #Covid19 Plea… https://t.co/AQCHTFbaXB","['Covid19', 'Covid19']",Twitter for Android,False
Shahrad Taheri,"London, England","Professor of Medicine. Endocrinologist with interest in obesity, diabetes, and sleep. Tweets are my own views.",2015-12-29 08:02:43,224,349,341,False,2020-07-25 09:47:45,@TIME This is very sad. Many #clinicaltrials were damaged because of shortsightedness during #COVID19,"['clinicaltrials', 'COVID19']",Twitter for iPhone,False
Pakistan Corporate Updates,Pakistan,"Latest happenings of Pakistan affairs, economy & businesses related to Pakistan. All news updates are taken from 3rd parties.
For Promotions: DM us your detail",2017-12-02 10:20:29,2212,329,697,False,2020-07-25 09:47:43,"#July25 
1. #Coronavirus cases in #Pakistan reach 271,887.#Sindh 116,800,#Punjab 91,691, #KPK 33,071 #Balochistan 1… https://t.co/wrNe6BvSnC","['July25', 'Coronavirus', 'Pakistan', 'Sindh', 'Punjab', 'KPK', 'Balochistan']",Twitter Web App,False
RandomActivist 🔶🖥🏏🍫💚🌹,"Long Ditton, Surrey",More knowledgeable about Artificial Intelligence than the average BOT on this platform; I actually studied Computer Science.,2010-10-18 18:37:12,421,296,13214,False,2020-07-25 09:47:37,"@AndrewS90812090 Good point @DominicRaab why does the UK have more than it’s fair share of idiots? 
Oh on your next… https://t.co/lI4zobsdcb",,Twitter for iPhone,False
George - Bulls Club 🐂,"Saskatoon, Saskatchewan  🇨🇦 ",@NHLJets #WHL #OTH 🏒 #Riders 🏈 @SaskRushLAX #UofS 🎾💪🥊⛳️⚾️🏀⚽️🏁🎣🌅🚜🍣🍺🎲🎸📷 Dad-Coach-Jock #9 Biker-Ink 🧔 God-семья #BigAce♠️ #BashBros👊 #BL 🇨🇦🇷🇺,2013-01-04 11:09:01,12666,13614,89293,False,2020-07-25 09:47:35,@CBCAlerts Next level kinda #humanitarian 🙏 #DuvernayTardif 🇨🇦#ChiefsKingdom #NFL #Covid19,"['humanitarian', 'DuvernayTardif', 'ChiefsKingdom', 'NFL', 'Covid19']",Twitter Web App,False
Simon Carswell,"Dublin City, Ireland","Journalist & author, Public Affairs Editor at @irishtimes Email: scarswell{at}https://t.co/1Etncb0wHP Past: Finance & US Correspondent",2010-05-31 11:55:52,26793,2647,8945,True,2020-07-25 09:47:29,"‘I am definitely not going to a nursing home until you drag me’ 

The #COVID19 pandemic has exposed the risks inher… https://t.co/GwrxLHOqfa",['COVID19'],Twitter for iPhone,False
Laura Lange,"The Hague, The Netherlands",,2018-11-22 14:48:36,5,26,488,False,2020-07-25 09:47:27,"@tytinvestigates as hurricane season approaches &amp; hospitals are full with #COVID19 patients, what happens to new in… https://t.co/RxuPIEob6w",['COVID19'],Twitter for iPhone,False
الفريق الإعلامي التطوعي بالوسطى,,الفريق الاعلامي التطوعي للحد من انتشار فيروس كوفيد19 بمحافظة الوسطى #محوت #الدقم #الجازر #هيماء,2020-04-02 07:50:15,280,0,18,False,2020-07-25 09:47:20,"An update of the cases infected with coronavirus #covid19 in AL Wosta governorate 
#Voluntary_media_team_in_Alwosta https://t.co/dvi8VOYfbZ","['covid19', 'Voluntary_media_team_in_Alwosta']",Twitter Web App,False
Journalist Siraj Noorani,mumbai,Journalist @hathodapost & @4tvhyd Secretary At @sarvajanikseva #ngo #foodblogger Check Out My Page on https://t.co/iWxTerLbuo,2010-08-22 10:03:30,624,2683,3337,False,2020-07-25 09:47:14,"Comprehensive town-wide lockdown to be imposed in Kalimpong Municipality for seven days, starting 9 am on 26 July,… https://t.co/yx0mSybTaI",,Twitter for Android,False
Deuce Prez,USA - DC,"Muslim American doing the will of Allah. Debunking the filthy lies being spewed against Islam by Islamaphobes. 

Encouraging all U.S. citizens to do the same.",2009-02-14 21:39:28,188,276,2468,False,2020-07-25 09:47:13,"COVID-19 and schools: @realDonaldTrump  pushes teachers like me into danger - https://t.co/xbfW3zF1CQ

So....when w… https://t.co/fs9Yqh9KF8",,TweetCaster for Android,False
colin chandler,england,I AM LEARNING TO PLAY THE GUITAR I LIKE COUNTRY MUSIC I AM A BLIND SPORTS STAR I LOVE FOOTBALL SOON BLIND FOOTBÀLL AND BLIND TENNIS,2012-01-06 18:15:17,8365,8928,25891,False,2020-07-25 09:47:08,JUST HEARD I'M BACK WITH MY COACH AT READING GOLF CLUB THURSDAY ON FRIDAY FRIDAY BACK AT BILLINGBEAR… https://t.co/sWGugKH0BD,,Twitter for Android,False
Richard King,London,"I love the UK+Europe, not the EU. Our freedom is built on British democracy. Don't give it away to EU where your vote means nothing",2012-03-17 11:46:17,3860,5003,21018,False,2020-07-25 09:47:06,"@GeorgeMonbiot We evolved w approx 50-50% #Optimisists &amp; #Pessimists, #RiskTakers &amp; #RiskAvoiders, Fight or Flight?… https://t.co/mSMh68XXOX","['Optimisists', 'Pessimists', 'RiskTakers', 'RiskAvoiders']",Twitter for iPhone,False
simbarashe chuma,Zimbabwe| Bulawayo| Gweru,Luv 4 God & life #proudfather #loyalcitizen  #changeisimminent #icantbreathe,2011-02-24 09:13:37,22,155,128,False,2020-07-25 09:47:04,@MushoreZw @Mamoxn @InshallahSZN We live in a patriarchal society all around the world; black white red&amp;yellow. Eve… https://t.co/CZFTkpcTyU,,Twitter Web App,False
Covid-19 Bot,,Tweeting stats about Covid-19. A @joe_scotto product.,2020-03-11 20:27:58,37,1,2,False,2020-07-25 09:47:02,"Cases: 15,754,490 (+8,038) 
Deaths: 640,029 (+129) 
Recovered: 9,059,318 (+4,844) 
Active Cases: 6,695,172 (42.5%)… https://t.co/uVgPHdLkiP",,Covid-19 Bot,False
Vignemale,,Anne Lister walked all over me,2019-09-19 10:23:40,197,77,24612,False,2020-07-25 09:47:01,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/mpFi1dBfls",['COVID19'],Twitter for iPad,False
Journalist Siraj Noorani,mumbai,Journalist @hathodapost & @4tvhyd Secretary At @sarvajanikseva #ngo #foodblogger Check Out My Page on https://t.co/iWxTerLbuo,2010-08-22 10:03:30,624,2683,3337,False,2020-07-25 09:47:00,"For the first time, a record number of more than 4,20,000 #COVID19 tests conducted in a single day. With 4,20,898 s… https://t.co/6iX5yAdHRk",['COVID19'],Twitter for Android,False
The New Indian Express,Chennai,"All the tweets for breaking news & views.
Facebook: https://t.co/2JWnDQzN07
YouTube: https://t.co/j6jQDbuEjK",2009-12-05 09:24:55,445259,552,540,True,2020-07-25 09:47:00,#Puducherry registered over 139 new #COVID19 cases and three deaths in the last 24 hours taking the total tally to… https://t.co/oppqMZrFA5,"['Puducherry', 'COVID19']",Twitter Web App,False
Andrew Whitmore,,"International man of mystery .. oh no, sorry - campaigning on indigenous peoples and extractive industries",2012-04-18 21:00:32,685,665,8359,False,2020-07-25 09:46:55,"Duterte has ""drawn international attention as one of the two global leaders with a principally coercive approach"" t… https://t.co/PPKUCh0iwP",,Twitter Web App,False
Jon Otter,London,Infection Prevention & Control Epidemiologist @ImperialNHS @HPRUamr. Slides/bio here: https://t.co/BonG7eAwym HCAI talk: https://t.co/4ip9GvKrT3 PhD+,2010-11-13 17:21:31,7294,224,9946,True,2020-07-25 09:46:54,"“How not to wear a face mask.”

Yes yes and double yes. 

If I see one more mask worn around a chin I’m going to ex… https://t.co/fgdgoLmR4y",,Twitter for iPhone,False
Sandy,India,▪︎Chemistry Graduate▪︎Management Professional▪︎Social Media Marketing Geek▪︎Diehard foodie▪︎Media Psychology Enthusiast▪︎An Ambivert▪︎Sapiosexual▪︎Helping hand,2019-07-22 14:43:29,90,109,214,False,2020-07-25 09:46:53,"@PMOIndia @narendramodi you have been very Vocal about Future (Youth) of India. 
But its shocking that you still ha… https://t.co/NGTi9j5Fmi",,Twitter for Android,False
JustJulz,,,2019-11-02 11:31:57,438,2117,40495,False,2020-07-25 09:46:52,"@BreesAnna @DavidCameronSnr @SunetraGupta The trouble is, you have no idea how #COVID19 will affect you, until you… https://t.co/uuJY07Pai7",['COVID19'],Twitter for iPhone,False
Express Healthcare,"Mumbai, India",Insight into the Business of Healthcare. Express Healthcare is India's premier healthcare magazine from The Indian Express Group.,2012-07-09 05:40:34,3572,1034,548,False,2020-07-25 09:46:51,.@iitkharagpur researchers develop novel #technology for #COVID19 rapid test https://t.co/QhgSBUHnEi | #health… https://t.co/HWGAoeFFyG,"['technology', 'COVID19', 'health']",SocialPilot.co,False
Mirror Now,India,MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues. We're now on Telegram: https://t.co/jjFIMAMrnD,2015-09-21 13:31:19,85273,30,1,True,2020-07-25 09:46:43,"Amid the rising number of #Covid19 cases, the #Jammu administration has imposed a weekend lockdown to further conta… https://t.co/2LZf9CUd5u","['Covid19', 'Jammu']",Twitter Media Studio - LiveCut,False
tv9gujarati,"Gujarat, India",NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtapacW,2011-08-01 06:24:46,515324,171,20,True,2020-07-25 09:46:36,"#Maharashtra Police's #Covid19 tally touches 8233, 93 died . #Gujarat https://t.co/Jm3vTzUM7j","['Maharashtra', 'Covid19', 'Gujarat']",Twitter Media Studio - LiveCut,False
pdjmoo,USA and Global,"🌿 ONE PLANET, ONE HUMANITY, ONE ENVIRONMENT        🌿Without #Nature We Do Not Exist.      🌿 Her Health, IS Our Health 🌿 #Climate #Biodiversity #Ecosystems",2009-03-09 19:21:19,5250,4113,43550,False,2020-07-25 09:46:32,"Associated Press FACT CHECK: 
✅ Trump's alternate reality on #COVID19 threat.
https://t.co/MAt8Zni21Q",['COVID19'],Twitter for iPhone,False
Journalist Siraj Noorani,mumbai,Journalist @hathodapost & @4tvhyd Secretary At @sarvajanikseva #ngo #foodblogger Check Out My Page on https://t.co/iWxTerLbuo,2010-08-22 10:03:30,624,2683,3337,False,2020-07-25 09:46:31,#HimachalPradesh: Superintendent of Police office in Baddi and police station in Barotiwala sealed after an accused… https://t.co/wYBuNTkuFS,['HimachalPradesh'],Twitter for Android,False
RINewsToday,"Rhode Island, USA","https://t.co/GbyleAkSgo - Daily Rhode Island digital media - news, commentary, events & features. Send news/questions/tips: news@rinewstoday.com - (no other pages here)",2019-03-04 10:33:41,1004,2450,1318,False,2020-07-25 09:46:29,"UPDATED: RI Nursing Home/Group Home Data - ONE Nursing Home with significant outbreak - TWO others...

#RhodeIsland… https://t.co/tDV10B1FZ3",['RhodeIsland'],Twitter Web App,False
Ministry of HRD,"Shastri Bhawan, New Delhi","Official Twitter Account of the Ministry of Human Resource Development, Government of India.",2014-06-18 05:56:11,2660542,250,765,True,2020-07-25 09:46:28,"Many women are earning a living by making high-quality, face masks via a social initiative by @IITKanpur and Kanpur… https://t.co/aNeeDkXutr",,Twitter for Android,False
GbaramatuVoice News,"Warri, Nigeria","GbaramatuVoice is the official Twitter Page of GbaramatuVoice, the leading and most trusted newspaper in the Niger Delta, Nigeria.",2015-08-30 18:11:45,1436,2066,33,False,2020-07-25 09:46:27,"Contractors in Kantu, Odidi declare chairman Neconde Energy enemy to the communities https://t.co/i6oUeTfTFE… https://t.co/HVU4ZBTJsG",,Twitter for Android,False
ARY News,"Karachi,Pakistan",ARY News is a Pakistani news channel committed to bring you up-to-the minute news & featured stories from around Pakistan & all over the world.,2013-05-15 15:35:44,2713173,37,4450,True,2020-07-25 09:46:25,"Chairman National Command and Operation Centre (NCOC) and Minister for Planning, Development and Special Initiative… https://t.co/8UIcnVkxwb",,TweetDeck,False
Blood Donors India,"Mumbai, India","Focused on matching blood donors with those in need. No followers here, only contributors. Spread the word, help save lives. We save 8/day.",2008-12-23 07:55:39,1215923,2047,19360,True,2020-07-25 09:46:25,"#Gurugram
Need #Blood Type :  AB-positive
At : Narayana Hospital
Blood Component : Need Plasma from AB+ve #COVID19… https://t.co/EeSvQEjEiw","['Gurugram', 'Blood', 'COVID19']",Blood Donors India,False
Steve Legg,,,2013-01-06 03:42:51,27,10,11,False,2020-07-25 09:46:22,"Face mask farce.  Worn mine today (over nose and mouth). So many shoppers either not wearing correctly, homemade on… https://t.co/k2nddIqzVL",,Twitter for iPhone,False
Emma Nonso,Nigeria,"I m an entrepreneur,Network Marketer
DO U NEED A FINANCIAL FREEDOM OPTION EXPERT?
BECOME RAGP VTU TELECOM DISTRIBUTOR
CALL/WHATSAPP 09060460764",2020-06-16 10:31:30,31,283,6,False,2020-07-25 09:46:21,"What business are you doing from home to earn money Per second per second in this lockdown?? 
I can show you one!… https://t.co/ZFj22xRlm9",,Twitter for Android,False
OGKVirals,"Lagos, Nigeria",https://t.co/gSlGAMXmB4,2018-09-23 00:52:50,114,77,246,False,2020-07-25 09:46:19,I would remove myself from this situation- Dora tells Ozo. 👉 https://t.co/IeCgngWhyL.   #ClassicOzo #Ozo #Dora… https://t.co/HYeIO1xJWf,"['ClassicOzo', 'Ozo', 'Dora']",Twitter for iPhone,False
Toni Johnson,"West Des Moines, IA","Loving me, accepting responsibility for my own happiness! ❤️✌🏾️",2008-09-03 19:56:33,972,1840,6996,False,2020-07-25 09:46:19,"Song! I wear my face mask in my car! #COVID19
#MaskUp #Covitard #COVIDIOT
https://t.co/RoIW0eFqpl","['COVID19', 'MaskUp', 'Covitard', 'COVIDIOT']",Twitter for Android,False
